FEATURE_A,FEATURE_B,GROUP_A,GROUP_B,SOURCE_A,SOURCE_B,PAIR_STRUCTURE,STRUCTURAL_PAIR,PEARSON,PEARSON_STRENGTH,SPEARMAN,SPEARMAN_STRENGTH,ABS_PEARSON,ABS_SPEARMAN,PEARSON_MINUS_SPEARMAN,ABS_MAGNITUDE_DIFFERENCE,MAX_ABS_CORRELATION,POTENTIAL_REDUNDANCY
RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI_food_dining,Frequency encoding with fallback,One-Hot encoding with ignore,RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.08582493894959273,Very weak or negligible,-0.15873008057306404,Weak,0.08582493894959273,0.15873008057306404,0.07290514162347131,0.07290514162347131,0.15873008057306404,False
RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI_gas_transport,Frequency encoding with fallback,One-Hot encoding with ignore,RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.37305486087824624,Moderate,0.5029822929369966,Strong,0.37305486087824624,0.5029822929369966,-0.12992743205875035,0.12992743205875035,0.5029822929369966,False
RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI_grocery_net,Frequency encoding with fallback,One-Hot encoding with ignore,RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.4101979766961632,Moderate,-0.29833752159731664,Weak,0.4101979766961632,0.29833752159731664,-0.11186045509884657,0.11186045509884657,0.4101979766961632,False
RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI_grocery_pos,Frequency encoding with fallback,One-Hot encoding with ignore,RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.2814893326200222,Weak,0.33053950381364783,Moderate,0.2814893326200222,0.33053950381364783,-0.04905017119362565,0.04905017119362565,0.33053950381364783,False
RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI_health_fitness,Frequency encoding with fallback,One-Hot encoding with ignore,RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.12729211678032323,Weak,-0.243325941053484,Weak,0.12729211678032323,0.243325941053484,0.11603382427316078,0.11603382427316078,0.243325941053484,False
RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI_home,Frequency encoding with fallback,One-Hot encoding with ignore,RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.25139907784082155,Weak,0.3141563770723611,Moderate,0.25139907784082155,0.3141563770723611,-0.06275729923153955,0.06275729923153955,0.3141563770723611,False
RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI_kids_pets,Frequency encoding with fallback,One-Hot encoding with ignore,RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.12784648305967947,Weak,0.07476550851810757,Very weak or negligible,0.12784648305967947,0.07476550851810757,0.0530809745415719,0.0530809745415719,0.12784648305967947,False
RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI_misc_net,Frequency encoding with fallback,One-Hot encoding with ignore,RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.3144659303146196,Moderate,-0.3088863834749092,Moderate,0.3144659303146196,0.3088863834749092,-0.005579546839710403,0.005579546839710403,0.3144659303146196,False
RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI_misc_pos,Frequency encoding with fallback,One-Hot encoding with ignore,RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.17191540608027348,Weak,-0.2746980310533188,Weak,0.17191540608027348,0.2746980310533188,0.10278262497304533,0.10278262497304533,0.2746980310533188,False
RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI_personal_care,Frequency encoding with fallback,One-Hot encoding with ignore,RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.09988028933013994,Very weak or negligible,-0.1718427505863174,Weak,0.09988028933013994,0.1718427505863174,0.07196246125617746,0.07196246125617746,0.1718427505863174,False
RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI_shopping_net,Frequency encoding with fallback,One-Hot encoding with ignore,RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.002071747929304752,Very weak or negligible,0.0056365069458779934,Very weak or negligible,0.002071747929304752,0.0056365069458779934,-0.0035647590165732413,0.0035647590165732413,0.0056365069458779934,False
RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI_shopping_pos,Frequency encoding with fallback,One-Hot encoding with ignore,RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.1833548503535858,Weak,0.15979418428844347,Weak,0.1833548503535858,0.15979418428844347,0.023560666065142344,0.023560666065142344,0.1833548503535858,False
RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI_travel,Frequency encoding with fallback,One-Hot encoding with ignore,RECEIVE_LOC_FEWF,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.40840391277939525,Moderate,-0.2914608594927226,Weak,0.40840391277939525,0.2914608594927226,-0.11694305328667265,0.11694305328667265,0.40840391277939525,False
TRANS_MONTH_SIN,TRANS_MONTH_COS,Cyclical sine/cosine,Cyclical sine/cosine,TRANS_MONTH_SIN,TRANS_MONTH_COS,Same-cycle sine/cosine structural pair,True,-0.08986963924660968,Very weak or negligible,-0.07830349176631896,Very weak or negligible,0.08986963924660968,0.07830349176631896,-0.011566147480290723,0.011566147480290723,0.08986963924660968,False
TRANS_MONTH_SIN,TRANS_HOUR_SIN,Cyclical sine/cosine,Cyclical sine/cosine,TRANS_MONTH_SIN,TRANS_HOUR_SIN,Ordinary cross-feature relationship,False,0.00029157236740937634,Very weak or negligible,0.00029748739953829864,Very weak or negligible,0.00029157236740937634,0.00029748739953829864,-5.915032128922298e-06,5.915032128922298e-06,0.00029748739953829864,False
TRANS_MONTH_SIN,TRANS_HOUR_COS,Cyclical sine/cosine,Cyclical sine/cosine,TRANS_MONTH_SIN,TRANS_HOUR_COS,Ordinary cross-feature relationship,False,-0.00032045803856203315,Very weak or negligible,-0.0006538516904785408,Very weak or negligible,0.00032045803856203315,0.0006538516904785408,0.0003333936519165076,0.0003333936519165076,0.0006538516904785408,False
TRANS_MONTH_SIN,TRANS_WEEK_OHEWI_Friday,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,0.005655438147630196,Very weak or negligible,0.0046243708327082635,Very weak or negligible,0.005655438147630196,0.0046243708327082635,0.0010310673149219324,0.0010310673149219324,0.005655438147630196,False
TRANS_MONTH_SIN,TRANS_WEEK_OHEWI_Monday,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.0036159029530492856,Very weak or negligible,-0.002005892477611537,Very weak or negligible,0.0036159029530492856,0.002005892477611537,-0.0016100104754377485,0.0016100104754377485,0.0036159029530492856,False
TRANS_MONTH_SIN,TRANS_WEEK_OHEWI_Saturday,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.0035552961131094874,Very weak or negligible,-0.004833782838322045,Very weak or negligible,0.0035552961131094874,0.004833782838322045,0.0012784867252125572,0.0012784867252125572,0.004833782838322045,False
TRANS_MONTH_SIN,TRANS_WEEK_OHEWI_Sunday,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,0.003196531678690943,Very weak or negligible,0.002682773852413717,Very weak or negligible,0.003196531678690943,0.002682773852413717,0.000513757826277226,0.000513757826277226,0.003196531678690943,False
TRANS_MONTH_SIN,TRANS_WEEK_OHEWI_Thursday,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.001105474718428284,Very weak or negligible,-0.0012761378892774855,Very weak or negligible,0.001105474718428284,0.0012761378892774855,0.00017066317084920147,0.00017066317084920147,0.0012761378892774855,False
TRANS_MONTH_SIN,TRANS_WEEK_OHEWI_Tuesday,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.0003699392403730713,Very weak or negligible,0.00012012228274954604,Very weak or negligible,0.0003699392403730713,0.00012012228274954604,-0.0004900615231226174,0.0002498169576235252,0.0003699392403730713,False
TRANS_MONTH_SIN,TRANS_WEEK_OHEWI_Wednesday,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,0.0003695960802777805,Very weak or negligible,0.0010846105554654522,Very weak or negligible,0.0003695960802777805,0.0010846105554654522,-0.0007150144751876717,0.0007150144751876717,0.0010846105554654522,False
TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI_entertainment,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,7.42266342375086e-06,Very weak or negligible,4.255288107223262e-05,Very weak or negligible,7.42266342375086e-06,4.255288107223262e-05,-3.5130217648481754e-05,3.5130217648481754e-05,4.255288107223262e-05,False
TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI_food_dining,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0003504853125318791,Very weak or negligible,-0.00045840856171337627,Very weak or negligible,0.0003504853125318791,0.00045840856171337627,0.00010792324918149716,0.00010792324918149716,0.00045840856171337627,False
TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI_gas_transport,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.00035120557333343444,Very weak or negligible,0.0006782738461068777,Very weak or negligible,0.00035120557333343444,0.0006782738461068777,-0.00032706827277344323,0.00032706827277344323,0.0006782738461068777,False
TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI_grocery_net,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-9.909475308040472e-06,Very weak or negligible,4.639061224862814e-06,Very weak or negligible,9.909475308040472e-06,4.639061224862814e-06,-1.4548536532903287e-05,5.270414083177658e-06,9.909475308040472e-06,False
TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI_grocery_pos,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0019918745580129473,Very weak or negligible,0.0018818594980926733,Very weak or negligible,0.0019918745580129473,0.0018818594980926733,0.00011001505992027402,0.00011001505992027402,0.0019918745580129473,False
TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI_health_fitness,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0014175216758266233,Very weak or negligible,0.0013015372363469656,Very weak or negligible,0.0014175216758266233,0.0013015372363469656,0.00011598443947965771,0.00011598443947965771,0.0014175216758266233,False
TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI_home,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-4.745229774274428e-05,Very weak or negligible,-0.00014406241785763288,Very weak or negligible,4.745229774274428e-05,0.00014406241785763288,9.661012011488861e-05,9.661012011488861e-05,0.00014406241785763288,False
TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI_kids_pets,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-9.037256860923247e-05,Very weak or negligible,-7.855123097590851e-05,Very weak or negligible,9.037256860923247e-05,7.855123097590851e-05,-1.1821337633323962e-05,1.1821337633323962e-05,9.037256860923247e-05,False
TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI_misc_net,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0010715642405204227,Very weak or negligible,-0.0012157129136367091,Very weak or negligible,0.0010715642405204227,0.0012157129136367091,0.00014414867311628643,0.00014414867311628643,0.0012157129136367091,False
TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI_misc_pos,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0016828162754418863,Very weak or negligible,-0.0014812834826922862,Very weak or negligible,0.0016828162754418863,0.0014812834826922862,-0.00020153279274960005,0.00020153279274960005,0.0016828162754418863,False
TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI_personal_care,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.001281843617951548,Very weak or negligible,-0.0012793140689088232,Very weak or negligible,0.001281843617951548,0.0012793140689088232,-2.5295490427247255e-06,2.5295490427247255e-06,0.001281843617951548,False
TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI_shopping_net,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,6.492409952714693e-05,Very weak or negligible,8.524398616887286e-05,Very weak or negligible,6.492409952714693e-05,8.524398616887286e-05,-2.0319886641725934e-05,2.0319886641725934e-05,8.524398616887286e-05,False
TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI_shopping_pos,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0004766237794781559,Very weak or negligible,0.00041222611638186077,Very weak or negligible,0.0004766237794781559,0.00041222611638186077,6.439766309629516e-05,6.439766309629516e-05,0.0004766237794781559,False
TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI_travel,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_SIN,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.000595140272482346,Very weak or negligible,-0.0006056080123428764,Very weak or negligible,0.000595140272482346,0.0006056080123428764,1.0467739860530378e-05,1.0467739860530378e-05,0.0006056080123428764,False
TRANS_MONTH_COS,TRANS_HOUR_SIN,Cyclical sine/cosine,Cyclical sine/cosine,TRANS_MONTH_COS,TRANS_HOUR_SIN,Ordinary cross-feature relationship,False,-0.0007973185276014595,Very weak or negligible,-0.0006112751757110558,Very weak or negligible,0.0007973185276014595,0.0006112751757110558,-0.00018604335189040364,0.00018604335189040364,0.0007973185276014595,False
TRANS_MONTH_COS,TRANS_HOUR_COS,Cyclical sine/cosine,Cyclical sine/cosine,TRANS_MONTH_COS,TRANS_HOUR_COS,Ordinary cross-feature relationship,False,0.0010933474860635858,Very weak or negligible,0.0012646582822259831,Very weak or negligible,0.0010933474860635858,0.0012646582822259831,-0.00017131079616239733,0.00017131079616239733,0.0012646582822259831,False
TRANS_MONTH_COS,TRANS_WEEK_OHEWI_Friday,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_COS,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.007586039363882566,Very weak or negligible,-0.007661448300982701,Very weak or negligible,0.007586039363882566,0.007661448300982701,7.540893710013524e-05,7.540893710013524e-05,0.007661448300982701,False
TRANS_MONTH_COS,TRANS_WEEK_OHEWI_Monday,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_COS,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.002676546644835561,Very weak or negligible,-0.0038517270215313736,Very weak or negligible,0.002676546644835561,0.0038517270215313736,0.0011751803766958126,0.0011751803766958126,0.0038517270215313736,False
TRANS_MONTH_COS,TRANS_WEEK_OHEWI_Saturday,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_COS,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.007605597514592646,Very weak or negligible,-0.00811475535531669,Very weak or negligible,0.007605597514592646,0.00811475535531669,0.0005091578407240447,0.0005091578407240447,0.00811475535531669,False
TRANS_MONTH_COS,TRANS_WEEK_OHEWI_Sunday,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_COS,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,0.00010931623282342892,Very weak or negligible,0.0005471965111725459,Very weak or negligible,0.00010931623282342892,0.0005471965111725459,-0.000437880278349117,0.000437880278349117,0.0005471965111725459,False
TRANS_MONTH_COS,TRANS_WEEK_OHEWI_Thursday,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_COS,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,0.005383870757804262,Very weak or negligible,0.006088151336101655,Very weak or negligible,0.005383870757804262,0.006088151336101655,-0.0007042805782973933,0.0007042805782973933,0.006088151336101655,False
TRANS_MONTH_COS,TRANS_WEEK_OHEWI_Tuesday,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_COS,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,0.011417958323883674,Very weak or negligible,0.011926373592968836,Very weak or negligible,0.011417958323883674,0.011926373592968836,-0.000508415269085162,0.000508415269085162,0.011926373592968836,False
TRANS_MONTH_COS,TRANS_WEEK_OHEWI_Wednesday,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_COS,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,0.0012919672115550352,Very weak or negligible,0.0016264407278807282,Very weak or negligible,0.0012919672115550352,0.0016264407278807282,-0.000334473516325693,0.000334473516325693,0.0016264407278807282,False
TRANS_MONTH_COS,RECEIVE_CATEGORY_OHEWI_entertainment,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_COS,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-3.863718568028818e-05,Very weak or negligible,-6.221826221718116e-05,Very weak or negligible,3.863718568028818e-05,6.221826221718116e-05,2.3581076536892983e-05,2.3581076536892983e-05,6.221826221718116e-05,False
TRANS_MONTH_COS,RECEIVE_CATEGORY_OHEWI_food_dining,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_COS,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0009496814530925674,Very weak or negligible,-0.0008685552622030802,Very weak or negligible,0.0009496814530925674,0.0008685552622030802,-8.112619088948721e-05,8.112619088948721e-05,0.0009496814530925674,False
TRANS_MONTH_COS,RECEIVE_CATEGORY_OHEWI_gas_transport,Cyclical sine/cosine,One-Hot encoding with ignore,TRANS_MONTH_COS,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.000853344118798115,Very weak or negligible,-0.0009926205413308545,Very weak or negligible,0.000853344118798115,0.0009926205413308545,0.0001392764225327395,0.0001392764225327395,0.0009926205413308545,False
